======================================
Screen run started: Wed Jul  8 12:30:01 UTC 2026
======================================

[auto_screener] Starting screen — 2026-07-08 12:30
[auto_screener] NIFTY 500: 500 stocks (live, cache updated)
[auto_screener] Current universe: 7 stocks
[auto_screener] Fetching data for 500 stocks (rate-limited to 55 req/min)...
[kite_fetcher] BRIGADE.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] PETRONET.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] ESCORTS.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] NIACL.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] BHARTIHEXA.NS: 553 trading days loaded (2024-04-12 → 2026-07-07)
[kite_fetcher] KOTAKBANK.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] ARE&M.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] CYIENT.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] IFCI.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] MEESHO.NS: 140 trading days loaded (2025-12-10 → 2026-07-07)
[kite_fetcher] INDGN.NS: 534 trading days loaded (2024-05-13 → 2026-07-07)
[kite_fetcher] YESBANK.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] JSWINFRA.NS: 684 trading days loaded (2023-10-03 → 2026-07-07)
[kite_fetcher] APOLLOTYRE.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] TCS.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] WAAREEENER.NS: 418 trading days loaded (2024-10-28 → 2026-07-07)
[kite_fetcher] INDUSINDBK.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] MMTC.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] BSE.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] ENRIN.NS: 259 trading days loaded (2025-06-19 → 2026-07-07)
[kite_fetcher] TATACOMM.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] PHOENIXLTD.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] SOBHA.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] INDIACEM.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] RITES.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] SBIN.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] JAINREC.NS: 187 trading days loaded (2025-10-01 → 2026-07-07)
[kite_fetcher] SHRIRAMFIN.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] AMBER.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] NCC.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] HOMEFIRST.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
[kite_fetcher] GABRIEL.NS: 869 trading days loaded (2023-01-02 → 2026-07-07)
